instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,temp_actual,hum_actual,windspeed_actual,day_temp_actual,day_hum_actual,day_windspeed_actual,day_cnt
8025,2011-12-06,4,0,12,0,0,2,1,2,0.5,0.4848,0.77,0.2985,3,25,28,15.5,77.0,19.999499999999998,18.962500000000002,94.9583,15.583061,2594
8026,2011-12-06,4,0,12,1,0,2,1,2,0.46,0.4545,0.88,0.2985,2,14,16,13.620000000000001,88.0,19.999499999999998,18.962500000000002,94.9583,15.583061,2594
8027,2011-12-06,4,0,12,2,0,2,1,2,0.46,0.4545,0.87,0.194,0,3,3,13.620000000000001,87.0,12.998000000000001,18.962500000000002,94.9583,15.583061,2594
8028,2011-12-06,4,0,12,3,0,2,1,2,0.46,0.4545,0.87,0.194,0,3,3,13.620000000000001,87.0,12.998000000000001,18.962500000000002,94.9583,15.583061,2594
8029,2011-12-06,4,0,12,4,0,2,1,3,0.46,0.4545,0.88,0.2239,0,7,7,13.620000000000001,88.0,15.001299999999999,18.962500000000002,94.9583,15.583061,2594
8030,2011-12-06,4,0,12,5,0,2,1,3,0.46,0.4545,0.88,0.2239,0,20,20,13.620000000000001,88.0,15.001299999999999,18.962500000000002,94.9583,15.583061,2594
8031,2011-12-06,4,0,12,6,0,2,1,2,0.44,0.4394,0.94,0.2836,5,81,86,12.68,94.0,19.0012,18.962500000000002,94.9583,15.583061,2594
8032,2011-12-06,4,0,12,7,0,2,1,2,0.46,0.4545,0.94,0.194,7,227,234,13.620000000000001,94.0,12.998000000000001,18.962500000000002,94.9583,15.583061,2594
8033,2011-12-06,4,0,12,8,0,2,1,2,0.46,0.4545,0.94,0.194,13,401,414,13.620000000000001,94.0,12.998000000000001,18.962500000000002,94.9583,15.583061,2594
8034,2011-12-06,4,0,12,9,0,2,1,2,0.46,0.4545,0.94,0.2239,4,200,204,13.620000000000001,94.0,15.001299999999999,18.962500000000002,94.9583,15.583061,2594
8035,2011-12-06,4,0,12,10,0,2,1,3,0.46,0.4545,0.94,0.2836,6,44,50,13.620000000000001,94.0,19.0012,18.962500000000002,94.9583,15.583061,2594
8036,2011-12-06,4,0,12,11,0,2,1,3,0.46,0.4545,0.94,0.2537,4,28,32,13.620000000000001,94.0,16.997899999999998,18.962500000000002,94.9583,15.583061,2594
8037,2011-12-06,4,0,12,12,0,2,1,3,0.46,0.4545,1.0,0.2239,5,50,55,13.620000000000001,100.0,15.001299999999999,18.962500000000002,94.9583,15.583061,2594
8038,2011-12-06,4,0,12,13,0,2,1,3,0.46,0.4545,1.0,0.194,6,65,71,13.620000000000001,100.0,12.998000000000001,18.962500000000002,94.9583,15.583061,2594
8039,2011-12-06,4,0,12,14,0,2,1,3,0.48,0.4697,1.0,0.2239,6,69,75,14.559999999999999,100.0,15.001299999999999,18.962500000000002,94.9583,15.583061,2594
8040,2011-12-06,4,0,12,15,0,2,1,3,0.5,0.4848,1.0,0.194,2,43,45,15.5,100.0,12.998000000000001,18.962500000000002,94.9583,15.583061,2594
8041,2011-12-06,4,0,12,16,0,2,1,3,0.46,0.4545,1.0,0.2537,4,84,88,13.620000000000001,100.0,16.997899999999998,18.962500000000002,94.9583,15.583061,2594
8042,2011-12-06,4,0,12,17,0,2,1,2,0.46,0.4545,1.0,0.2239,13,249,262,13.620000000000001,100.0,15.001299999999999,18.962500000000002,94.9583,15.583061,2594
8043,2011-12-06,4,0,12,18,0,2,1,2,0.46,0.4545,1.0,0.2836,17,287,304,13.620000000000001,100.0,19.0012,18.962500000000002,94.9583,15.583061,2594
8044,2011-12-06,4,0,12,19,0,2,1,3,0.46,0.4545,1.0,0.2985,10,223,233,13.620000000000001,100.0,19.999499999999998,18.962500000000002,94.9583,15.583061,2594
8045,2011-12-06,4,0,12,20,0,2,1,3,0.46,0.4545,1.0,0.2985,3,107,110,13.620000000000001,100.0,19.999499999999998,18.962500000000002,94.9583,15.583061,2594
8046,2011-12-06,4,0,12,21,0,2,1,2,0.44,0.4394,1.0,0.194,6,108,114,12.68,100.0,12.998000000000001,18.962500000000002,94.9583,15.583061,2594
8047,2011-12-06,4,0,12,22,0,2,1,3,0.46,0.4545,1.0,0.1642,5,82,87,13.620000000000001,100.0,11.0014,18.962500000000002,94.9583,15.583061,2594
8048,2011-12-06,4,0,12,23,0,2,1,3,0.46,0.4545,1.0,0.1642,5,48,53,13.620000000000001,100.0,11.0014,18.962500000000002,94.9583,15.583061,2594
8049,2011-12-07,4,0,12,0,0,3,1,1,0.44,0.4394,1.0,0.194,3,30,33,12.68,100.0,12.998000000000001,16.81,97.04169999999999,17.833725,705
8050,2011-12-07,4,0,12,1,0,3,1,2,0.46,0.4545,1.0,0.2537,4,9,13,13.620000000000001,100.0,16.997899999999998,16.81,97.04169999999999,17.833725,705
8051,2011-12-07,4,0,12,2,0,3,1,3,0.46,0.4545,1.0,0.2239,2,4,6,13.620000000000001,100.0,15.001299999999999,16.81,97.04169999999999,17.833725,705
8052,2011-12-07,4,0,12,3,0,3,1,3,0.46,0.4545,1.0,0.2239,0,3,3,13.620000000000001,100.0,15.001299999999999,16.81,97.04169999999999,17.833725,705
8053,2011-12-07,4,0,12,4,0,3,1,3,0.46,0.4545,1.0,0.1642,0,1,1,13.620000000000001,100.0,11.0014,16.81,97.04169999999999,17.833725,705
8054,2011-12-07,4,0,12,5,0,3,1,3,0.46,0.4545,1.0,0.1642,0,3,3,13.620000000000001,100.0,11.0014,16.81,97.04169999999999,17.833725,705
8055,2011-12-07,4,0,12,6,0,3,1,3,0.48,0.4697,1.0,0.4179,0,18,18,14.559999999999999,100.0,27.999299999999998,16.81,97.04169999999999,17.833725,705
8056,2011-12-07,4,0,12,7,0,3,1,3,0.44,0.4394,1.0,0.1045,3,43,46,12.68,100.0,7.0015,16.81,97.04169999999999,17.833725,705
8057,2011-12-07,4,0,12,8,0,3,1,3,0.44,0.4394,1.0,0.0,6,80,86,12.68,100.0,0.0,16.81,97.04169999999999,17.833725,705
8058,2011-12-07,4,0,12,9,0,3,1,3,0.44,0.4394,1.0,0.2537,0,64,64,12.68,100.0,16.997899999999998,16.81,97.04169999999999,17.833725,705
8059,2011-12-07,4,0,12,10,0,3,1,3,0.44,0.4394,1.0,0.0896,1,32,33,12.68,100.0,6.0032,16.81,97.04169999999999,17.833725,705
8060,2011-12-07,4,0,12,11,0,3,1,3,0.44,0.4394,1.0,0.0896,3,47,50,12.68,100.0,6.0032,16.81,97.04169999999999,17.833725,705
8061,2011-12-07,4,0,12,12,0,3,1,3,0.44,0.4394,1.0,0.1343,4,29,33,12.68,100.0,8.9981,16.81,97.04169999999999,17.833725,705
8062,2011-12-07,4,0,12,13,0,3,1,3,0.44,0.4394,1.0,0.194,5,28,33,12.68,100.0,12.998000000000001,16.81,97.04169999999999,17.833725,705
8063,2011-12-07,4,0,12,14,0,3,1,3,0.44,0.4394,1.0,0.194,1,24,25,12.68,100.0,12.998000000000001,16.81,97.04169999999999,17.833725,705
8064,2011-12-07,4,0,12,15,0,3,1,3,0.42,0.4242,0.94,0.2239,5,25,30,11.739999999999998,94.0,15.001299999999999,16.81,97.04169999999999,17.833725,705
8065,2011-12-07,4,0,12,16,0,3,1,3,0.42,0.4242,0.94,0.194,3,28,31,11.739999999999998,94.0,12.998000000000001,16.81,97.04169999999999,17.833725,705
8066,2011-12-07,4,0,12,17,0,3,1,3,0.4,0.4091,1.0,0.3284,4,48,52,10.8,100.0,22.0028,16.81,97.04169999999999,17.833725,705
8067,2011-12-07,4,0,12,18,0,3,1,3,0.4,0.4091,0.94,0.2985,3,48,51,10.8,94.0,19.999499999999998,16.81,97.04169999999999,17.833725,705
8068,2011-12-07,4,0,12,19,0,3,1,3,0.34,0.2879,0.87,0.6418,2,31,33,7.98,87.0,43.000600000000006,16.81,97.04169999999999,17.833725,705
8069,2011-12-07,4,0,12,20,0,3,1,3,0.34,0.2879,0.87,0.6418,1,25,26,7.98,87.0,43.000600000000006,16.81,97.04169999999999,17.833725,705
8070,2011-12-07,4,0,12,21,0,3,1,3,0.3,0.2576,0.87,0.5224,0,6,6,6.1,87.0,35.0008,16.81,97.04169999999999,17.833725,705
8071,2011-12-07,4,0,12,22,0,3,1,3,0.24,0.197,0.93,0.4478,0,13,13,3.2799999999999994,93.0,30.002599999999997,16.81,97.04169999999999,17.833725,705
8072,2011-12-07,4,0,12,23,0,3,1,1,0.24,0.2121,0.93,0.3881,0,16,16,3.2799999999999994,93.0,26.0027,16.81,97.04169999999999,17.833725,705
8073,2011-12-08,4,0,12,0,0,4,1,2,0.26,0.2273,0.87,0.2985,0,21,21,4.220000000000001,87.0,19.999499999999998,10.899153,57.99999999999999,16.083886,3322
8074,2011-12-08,4,0,12,1,0,4,1,1,0.26,0.2273,0.81,0.3582,1,6,7,4.220000000000001,81.0,23.9994,10.899153,57.99999999999999,16.083886,3322
8075,2011-12-08,4,0,12,2,0,4,1,1,0.28,0.2727,0.65,0.2239,0,4,4,5.160000000000002,65.0,15.001299999999999,10.899153,57.99999999999999,16.083886,3322
8076,2011-12-08,4,0,12,3,0,4,1,1,0.26,0.2273,0.6,0.2985,0,1,1,4.220000000000001,60.0,19.999499999999998,10.899153,57.99999999999999,16.083886,3322
8077,2011-12-08,4,0,12,4,0,4,1,2,0.24,0.197,0.6,0.4627,0,2,2,3.2799999999999994,60.0,31.0009,10.899153,57.99999999999999,16.083886,3322
8078,2011-12-08,4,0,12,5,0,4,1,1,0.22,0.2121,0.64,0.2239,0,12,12,2.34,64.0,15.001299999999999,10.899153,57.99999999999999,16.083886,3322
8079,2011-12-08,4,0,12,6,0,4,1,1,0.22,0.2121,0.55,0.2836,0,71,71,2.34,55.00000000000001,19.0012,10.899153,57.99999999999999,16.083886,3322
8080,2011-12-08,4,0,12,7,0,4,1,1,0.22,0.2121,0.6,0.2239,11,233,244,2.34,60.0,15.001299999999999,10.899153,57.99999999999999,16.083886,3322
8081,2011-12-08,4,0,12,8,0,4,1,1,0.22,0.2121,0.55,0.2836,11,418,429,2.34,55.00000000000001,19.0012,10.899153,57.99999999999999,16.083886,3322
8082,2011-12-08,4,0,12,9,0,4,1,1,0.24,0.2121,0.52,0.3881,7,218,225,3.2799999999999994,52.0,26.0027,10.899153,57.99999999999999,16.083886,3322
8083,2011-12-08,4,0,12,10,0,4,1,1,0.26,0.2273,0.52,0.3284,1,109,110,4.220000000000001,52.0,22.0028,10.899153,57.99999999999999,16.083886,3322
8084,2011-12-08,4,0,12,11,0,4,1,1,0.28,0.2727,0.52,0.2537,6,100,106,5.160000000000002,52.0,16.997899999999998,10.899153,57.99999999999999,16.083886,3322
8085,2011-12-08,4,0,12,12,0,4,1,1,0.28,0.2576,0.52,0.3284,8,148,156,5.160000000000002,52.0,22.0028,10.899153,57.99999999999999,16.083886,3322
8086,2011-12-08,4,0,12,13,0,4,1,1,0.3,0.2727,0.49,0.3582,9,115,124,6.1,49.0,23.9994,10.899153,57.99999999999999,16.083886,3322
8087,2011-12-08,4,0,12,14,0,4,1,1,0.32,0.303,0.45,0.2537,16,121,137,7.040000000000001,45.0,16.997899999999998,10.899153,57.99999999999999,16.083886,3322
8088,2011-12-08,4,0,12,15,0,4,1,1,0.32,0.3333,0.45,0.1343,19,98,117,7.040000000000001,45.0,8.9981,10.899153,57.99999999999999,16.083886,3322
8089,2011-12-08,4,0,12,16,0,4,1,1,0.32,0.3182,0.45,0.194,7,201,208,7.040000000000001,45.0,12.998000000000001,10.899153,57.99999999999999,16.083886,3322
8090,2011-12-08,4,0,12,17,0,4,1,1,0.3,0.3182,0.49,0.1045,10,321,331,6.1,49.0,7.0015,10.899153,57.99999999999999,16.083886,3322
8091,2011-12-08,4,0,12,18,0,4,1,1,0.28,0.2727,0.52,0.2239,12,306,318,5.160000000000002,52.0,15.001299999999999,10.899153,57.99999999999999,16.083886,3322
8092,2011-12-08,4,0,12,19,0,4,1,1,0.26,0.2727,0.56,0.1045,12,220,232,4.220000000000001,56.00000000000001,7.0015,10.899153,57.99999999999999,16.083886,3322
8093,2011-12-08,4,0,12,20,0,4,1,1,0.26,0.2727,0.6,0.1045,5,170,175,4.220000000000001,60.0,7.0015,10.899153,57.99999999999999,16.083886,3322
8094,2011-12-08,4,0,12,21,0,4,1,1,0.28,0.303,0.61,0.0896,4,135,139,5.160000000000002,61.0,6.0032,10.899153,57.99999999999999,16.083886,3322
8095,2011-12-08,4,0,12,22,0,4,1,1,0.26,0.2727,0.65,0.1343,8,84,92,4.220000000000001,65.0,8.9981,10.899153,57.99999999999999,16.083886,3322
8096,2011-12-08,4,0,12,23,0,4,1,1,0.24,0.2576,0.7,0.1045,3,58,61,3.2799999999999994,70.0,7.0015,10.899153,57.99999999999999,16.083886,3322
8097,2011-12-09,4,0,12,0,0,5,1,1,0.24,0.2879,0.65,0.0,8,26,34,3.2799999999999994,65.0,0.0,11.924153,69.58330000000001,5.5420189,3620
8098,2011-12-09,4,0,12,1,0,5,1,1,0.24,0.2879,0.65,0.0,2,12,14,3.2799999999999994,65.0,0.0,11.924153,69.58330000000001,5.5420189,3620
8099,2011-12-09,4,0,12,2,0,5,1,1,0.24,0.2879,0.7,0.0,2,10,12,3.2799999999999994,70.0,0.0,11.924153,69.58330000000001,5.5420189,3620
8100,2011-12-09,4,0,12,3,0,5,1,1,0.22,0.2727,0.8,0.0,1,5,6,2.34,80.0,0.0,11.924153,69.58330000000001,5.5420189,3620
8101,2011-12-09,4,0,12,4,0,5,1,1,0.22,0.2727,0.8,0.0,1,1,2,2.34,80.0,0.0,11.924153,69.58330000000001,5.5420189,3620
8102,2011-12-09,4,0,12,5,0,5,1,1,0.22,0.2727,0.8,0.0,0,20,20,2.34,80.0,0.0,11.924153,69.58330000000001,5.5420189,3620
8103,2011-12-09,4,0,12,6,0,5,1,1,0.22,0.2576,0.8,0.0896,1,62,63,2.34,80.0,6.0032,11.924153,69.58330000000001,5.5420189,3620
8104,2011-12-09,4,0,12,7,0,5,1,1,0.22,0.2576,0.75,0.0896,4,195,199,2.34,75.0,6.0032,11.924153,69.58330000000001,5.5420189,3620
8105,2011-12-09,4,0,12,8,0,5,1,1,0.24,0.2879,0.81,0.0,7,378,385,3.2799999999999994,81.0,0.0,11.924153,69.58330000000001,5.5420189,3620
8106,2011-12-09,4,0,12,9,0,5,1,1,0.26,0.2879,0.81,0.0896,8,256,264,4.220000000000001,81.0,6.0032,11.924153,69.58330000000001,5.5420189,3620
8107,2011-12-09,4,0,12,10,0,5,1,2,0.3,0.303,0.7,0.1642,11,115,126,6.1,70.0,11.0014,11.924153,69.58330000000001,5.5420189,3620
8108,2011-12-09,4,0,12,11,0,5,1,1,0.32,0.303,0.7,0.2537,15,121,136,7.040000000000001,70.0,16.997899999999998,11.924153,69.58330000000001,5.5420189,3620
8109,2011-12-09,4,0,12,12,0,5,1,1,0.36,0.3333,0.57,0.2985,27,146,173,8.919999999999998,56.99999999999999,19.999499999999998,11.924153,69.58330000000001,5.5420189,3620
8110,2011-12-09,4,0,12,13,0,5,1,1,0.38,0.3939,0.5,0.194,27,141,168,9.86,50.0,12.998000000000001,11.924153,69.58330000000001,5.5420189,3620
8111,2011-12-09,4,0,12,14,0,5,1,1,0.38,0.3939,0.46,0.2836,24,163,187,9.86,46.0,19.0012,11.924153,69.58330000000001,5.5420189,3620
8112,2011-12-09,4,0,12,15,0,5,1,1,0.38,0.3939,0.46,0.2836,29,160,189,9.86,46.0,19.0012,11.924153,69.58330000000001,5.5420189,3620
8113,2011-12-09,4,0,12,16,0,5,1,1,0.36,0.3485,0.62,0.1343,24,226,250,8.919999999999998,62.0,8.9981,11.924153,69.58330000000001,5.5420189,3620
8114,2011-12-09,4,0,12,17,0,5,1,1,0.34,0.3485,0.66,0.1045,10,352,362,7.98,66.0,7.0015,11.924153,69.58330000000001,5.5420189,3620
8115,2011-12-09,4,0,12,18,0,5,1,1,0.34,0.3636,0.61,0.0,10,308,318,7.98,61.0,0.0,11.924153,69.58330000000001,5.5420189,3620
8116,2011-12-09,4,0,12,19,0,5,1,1,0.34,0.3636,0.61,0.0,10,189,199,7.98,61.0,0.0,11.924153,69.58330000000001,5.5420189,3620
8117,2011-12-09,4,0,12,20,0,5,1,1,0.3,0.3333,0.81,0.0,10,140,150,6.1,81.0,0.0,11.924153,69.58330000000001,5.5420189,3620
8118,2011-12-09,4,0,12,21,0,5,1,1,0.3,0.3333,0.75,0.0,9,131,140,6.1,75.0,0.0,11.924153,69.58330000000001,5.5420189,3620
8119,2011-12-09,4,0,12,22,0,5,1,1,0.28,0.3182,0.87,0.0,15,114,129,5.160000000000002,87.0,0.0,11.924153,69.58330000000001,5.5420189,3620
8120,2011-12-09,4,0,12,23,0,5,1,1,0.28,0.3182,0.81,0.0,6,88,94,5.160000000000002,81.0,0.0,11.924153,69.58330000000001,5.5420189,3620
8121,2011-12-10,4,0,12,0,0,6,0,2,0.26,0.2727,0.81,0.1045,11,66,77,4.220000000000001,81.0,7.0015,11.275,50.74999999999999,15.625807,3190
8122,2011-12-10,4,0,12,1,0,6,0,2,0.26,0.2576,0.7,0.1642,11,55,66,4.220000000000001,70.0,11.0014,11.275,50.74999999999999,15.625807,3190
8123,2011-12-10,4,0,12,2,0,6,0,2,0.28,0.303,0.61,0.0896,12,48,60,5.160000000000002,61.0,6.0032,11.275,50.74999999999999,15.625807,3190
8124,2011-12-10,4,0,12,3,0,6,0,2,0.28,0.303,0.61,0.0896,5,20,25,5.160000000000002,61.0,6.0032,11.275,50.74999999999999,15.625807,3190
8125,2011-12-10,4,0,12,4,0,6,0,2,0.26,0.2727,0.65,0.1045,0,3,3,4.220000000000001,65.0,7.0015,11.275,50.74999999999999,15.625807,3190
8126,2011-12-10,4,0,12,5,0,6,0,1,0.26,0.2576,0.6,0.1642,0,6,6,4.220000000000001,60.0,11.0014,11.275,50.74999999999999,15.625807,3190
8127,2011-12-10,4,0,12,6,0,6,0,1,0.24,0.2576,0.65,0.1045,1,10,11,3.2799999999999994,65.0,7.0015,11.275,50.74999999999999,15.625807,3190
8128,2011-12-10,4,0,12,7,0,6,0,1,0.24,0.2273,0.65,0.194,0,11,11,3.2799999999999994,65.0,12.998000000000001,11.275,50.74999999999999,15.625807,3190
8129,2011-12-10,4,0,12,8,0,6,0,1,0.26,0.2727,0.65,0.1343,5,68,73,4.220000000000001,65.0,8.9981,11.275,50.74999999999999,15.625807,3190
8130,2011-12-10,4,0,12,9,0,6,0,1,0.28,0.2576,0.61,0.2836,15,134,149,5.160000000000002,61.0,19.0012,11.275,50.74999999999999,15.625807,3190
8131,2011-12-10,4,0,12,10,0,6,0,1,0.32,0.303,0.57,0.2537,31,161,192,7.040000000000001,56.99999999999999,16.997899999999998,11.275,50.74999999999999,15.625807,3190
8132,2011-12-10,4,0,12,11,0,6,0,1,0.32,0.2879,0.53,0.4179,44,192,236,7.040000000000001,53.0,27.999299999999998,11.275,50.74999999999999,15.625807,3190
8133,2011-12-10,4,0,12,12,0,6,0,1,0.32,0.2879,0.45,0.4179,48,235,283,7.040000000000001,45.0,27.999299999999998,11.275,50.74999999999999,15.625807,3190
8134,2011-12-10,4,0,12,13,0,6,0,1,0.34,0.303,0.34,0.4179,47,239,286,7.98,34.0,27.999299999999998,11.275,50.74999999999999,15.625807,3190
8135,2011-12-10,4,0,12,14,0,6,0,1,0.34,0.303,0.31,0.3284,51,242,293,7.98,31.0,22.0028,11.275,50.74999999999999,15.625807,3190
8136,2011-12-10,4,0,12,15,0,6,0,1,0.34,0.303,0.34,0.3582,60,239,299,7.98,34.0,23.9994,11.275,50.74999999999999,15.625807,3190
8137,2011-12-10,4,0,12,16,0,6,0,1,0.32,0.2879,0.31,0.3881,58,183,241,7.040000000000001,31.0,26.0027,11.275,50.74999999999999,15.625807,3190
8138,2011-12-10,4,0,12,17,0,6,0,1,0.28,0.2576,0.36,0.3284,34,151,185,5.160000000000002,36.0,22.0028,11.275,50.74999999999999,15.625807,3190
8139,2011-12-10,4,0,12,18,0,6,0,1,0.26,0.2576,0.38,0.2239,28,144,172,4.220000000000001,38.0,15.001299999999999,11.275,50.74999999999999,15.625807,3190
8140,2011-12-10,4,0,12,19,0,6,0,1,0.26,0.2424,0.38,0.2836,15,139,154,4.220000000000001,38.0,19.0012,11.275,50.74999999999999,15.625807,3190
8141,2011-12-10,4,0,12,20,0,6,0,1,0.24,0.2273,0.35,0.2239,10,114,124,3.2799999999999994,35.0,15.001299999999999,11.275,50.74999999999999,15.625807,3190
8142,2011-12-10,4,0,12,21,0,6,0,1,0.22,0.2121,0.44,0.2239,4,79,83,2.34,44.0,15.001299999999999,11.275,50.74999999999999,15.625807,3190
8143,2011-12-10,4,0,12,22,0,6,0,1,0.22,0.2273,0.41,0.1343,7,88,95,2.34,41.0,8.9981,11.275,50.74999999999999,15.625807,3190
8144,2011-12-10,4,0,12,23,0,6,0,1,0.2,0.2121,0.47,0.1642,5,61,66,1.4000000000000004,47.0,11.0014,11.275,50.74999999999999,15.625807,3190
8145,2011-12-11,4,0,12,0,0,0,0,1,0.2,0.197,0.51,0.2239,5,69,74,1.4000000000000004,51.0,15.001299999999999,9.054153,49.0,4.458293899999999,2743
8146,2011-12-11,4,0,12,1,0,0,0,1,0.16,0.1515,0.59,0.2239,8,54,62,-0.47999999999999954,59.0,15.001299999999999,9.054153,49.0,4.458293899999999,2743
8147,2011-12-11,4,0,12,2,0,0,0,1,0.18,0.1667,0.55,0.2537,5,47,52,0.4599999999999991,55.00000000000001,16.997899999999998,9.054153,49.0,4.458293899999999,2743
8148,2011-12-11,4,0,12,3,0,0,0,1,0.16,0.1818,0.59,0.1343,2,17,19,-0.47999999999999954,59.0,8.9981,9.054153,49.0,4.458293899999999,2743
8149,2011-12-11,4,0,12,4,0,0,0,1,0.16,0.1667,0.59,0.1642,0,5,5,-0.47999999999999954,59.0,11.0014,9.054153,49.0,4.458293899999999,2743
8150,2011-12-11,4,0,12,5,0,0,0,1,0.18,0.2121,0.59,0.1045,0,6,6,0.4599999999999991,59.0,7.0015,9.054153,49.0,4.458293899999999,2743
8151,2011-12-11,4,0,12,6,0,0,0,1,0.16,0.2273,0.59,0.0,0,10,10,-0.47999999999999954,59.0,0.0,9.054153,49.0,4.458293899999999,2743
8152,2011-12-11,4,0,12,7,0,0,0,1,0.18,0.2424,0.55,0.0,1,30,31,0.4599999999999991,55.00000000000001,0.0,9.054153,49.0,4.458293899999999,2743
8153,2011-12-11,4,0,12,8,0,0,0,1,0.16,0.2273,0.69,0.0,4,68,72,-0.47999999999999954,69.0,0.0,9.054153,49.0,4.458293899999999,2743
8154,2011-12-11,4,0,12,9,0,0,0,1,0.2,0.2576,0.59,0.0,19,88,107,1.4000000000000004,59.0,0.0,9.054153,49.0,4.458293899999999,2743
8155,2011-12-11,4,0,12,10,0,0,0,1,0.24,0.2879,0.44,0.0,30,164,194,3.2799999999999994,44.0,0.0,9.054153,49.0,4.458293899999999,2743
8156,2011-12-11,4,0,12,11,0,0,0,1,0.26,0.303,0.35,0.0,31,166,197,4.220000000000001,35.0,0.0,9.054153,49.0,4.458293899999999,2743
8157,2011-12-11,4,0,12,12,0,0,0,1,0.26,0.303,0.35,0.0,42,246,288,4.220000000000001,35.0,0.0,9.054153,49.0,4.458293899999999,2743
8158,2011-12-11,4,0,12,13,0,0,0,1,0.3,0.3333,0.31,0.0,44,224,268,6.1,31.0,0.0,9.054153,49.0,4.458293899999999,2743
8159,2011-12-11,4,0,12,14,0,0,0,1,0.3,0.3333,0.28,0.0,44,198,242,6.1,28.000000000000004,0.0,9.054153,49.0,4.458293899999999,2743
8160,2011-12-11,4,0,12,15,0,0,0,1,0.3,0.3333,0.26,0.0,47,219,266,6.1,26.0,0.0,9.054153,49.0,4.458293899999999,2743
8161,2011-12-11,4,0,12,16,0,0,0,1,0.3,0.3333,0.26,0.0,32,174,206,6.1,26.0,0.0,9.054153,49.0,4.458293899999999,2743
8162,2011-12-11,4,0,12,17,0,0,0,1,0.28,0.3182,0.3,0.0,13,150,163,5.160000000000002,30.0,0.0,9.054153,49.0,4.458293899999999,2743
8163,2011-12-11,4,0,12,18,0,0,0,1,0.24,0.2273,0.48,0.194,12,151,163,3.2799999999999994,48.0,12.998000000000001,9.054153,49.0,4.458293899999999,2743
8164,2011-12-11,4,0,12,19,0,0,0,1,0.22,0.2273,0.55,0.194,7,98,105,2.34,55.00000000000001,12.998000000000001,9.054153,49.0,4.458293899999999,2743
8165,2011-12-11,4,0,12,20,0,0,0,1,0.22,0.2424,0.55,0.1045,10,62,72,2.34,55.00000000000001,7.0015,9.054153,49.0,4.458293899999999,2743
8166,2011-12-11,4,0,12,21,0,0,0,1,0.22,0.2727,0.55,0.0,10,53,63,2.34,55.00000000000001,0.0,9.054153,49.0,4.458293899999999,2743
8167,2011-12-11,4,0,12,22,0,0,0,1,0.22,0.2727,0.55,0.0,7,36,43,2.34,55.00000000000001,0.0,9.054153,49.0,4.458293899999999,2743
8168,2011-12-11,4,0,12,23,0,0,0,1,0.2,0.2576,0.69,0.0,4,31,35,1.4000000000000004,69.0,0.0,9.054153,49.0,4.458293899999999,2743
8169,2011-12-12,4,0,12,0,0,1,1,1,0.2,0.2273,0.69,0.0896,4,16,20,1.4000000000000004,69.0,6.0032,9.771652999999999,67.08330000000001,4.251150000000001,3310
8170,2011-12-12,4,0,12,1,0,1,1,1,0.2,0.2576,0.69,0.0,0,9,9,1.4000000000000004,69.0,0.0,9.771652999999999,67.08330000000001,4.251150000000001,3310
8171,2011-12-12,4,0,12,2,0,1,1,1,0.2,0.2576,0.69,0.0,0,4,4,1.4000000000000004,69.0,0.0,9.771652999999999,67.08330000000001,4.251150000000001,3310
8172,2011-12-12,4,0,12,3,0,1,1,1,0.18,0.2424,0.74,0.0,0,2,2,0.4599999999999991,74.0,0.0,9.771652999999999,67.08330000000001,4.251150000000001,3310
8173,2011-12-12,4,0,12,4,0,1,1,1,0.18,0.2424,0.74,0.0,0,3,3,0.4599999999999991,74.0,0.0,9.771652999999999,67.08330000000001,4.251150000000001,3310
8174,2011-12-12,4,0,12,5,0,1,1,1,0.16,0.2273,0.8,0.0,0,21,21,-0.47999999999999954,80.0,0.0,9.771652999999999,67.08330000000001,4.251150000000001,3310
8175,2011-12-12,4,0,12,6,0,1,1,1,0.16,0.1818,0.8,0.1045,1,63,64,-0.47999999999999954,80.0,7.0015,9.771652999999999,67.08330000000001,4.251150000000001,3310
8176,2011-12-12,4,0,12,7,0,1,1,1,0.14,0.1515,0.86,0.1343,4,231,235,-1.419999999999999,86.0,8.9981,9.771652999999999,67.08330000000001,4.251150000000001,3310
8177,2011-12-12,4,0,12,8,0,1,1,2,0.16,0.1818,0.8,0.1045,7,378,385,-0.47999999999999954,80.0,7.0015,9.771652999999999,67.08330000000001,4.251150000000001,3310
8178,2011-12-12,4,0,12,9,0,1,1,2,0.18,0.2121,0.74,0.0896,12,208,220,0.4599999999999991,74.0,6.0032,9.771652999999999,67.08330000000001,4.251150000000001,3310
8179,2011-12-12,4,0,12,10,0,1,1,2,0.22,0.2424,0.69,0.1045,14,91,105,2.34,69.0,7.0015,9.771652999999999,67.08330000000001,4.251150000000001,3310
8180,2011-12-12,4,0,12,11,0,1,1,2,0.26,0.2879,0.6,0.0896,15,100,115,4.220000000000001,60.0,6.0032,9.771652999999999,67.08330000000001,4.251150000000001,3310
8181,2011-12-12,4,0,12,12,0,1,1,1,0.28,0.2879,0.52,0.1045,7,138,145,5.160000000000002,52.0,7.0015,9.771652999999999,67.08330000000001,4.251150000000001,3310
8182,2011-12-12,4,0,12,13,0,1,1,2,0.3,0.3182,0.52,0.1045,13,153,166,6.1,52.0,7.0015,9.771652999999999,67.08330000000001,4.251150000000001,3310
